mapId,hours,pedestrians,trafficLights,trafficDensity,trafficSpeed,camPosX,camPosY,camPosZ,camRotX,camRotY,camRotZ
1,Sunrise,0,0,0.1423406,19,0,20,0,90,180,0
frameId,objectId,x,y,z,tl_x,tl_y,br_x,br_y
949,1782,10,1,1,288,564,609,683
950,1781,12,0,-1,245,414,480,504
950,1782,9,1,1,314,564,633,683
951,1781,12,0,-1,245,414,480,504
951,1782,9,1,1,314,564,633,683
952,1781,12,0,-1,211,414,448,504
952,1782,9,1,1,341,564,657,683
953,1781,12,0,-1,211,414,448,504
953,1782,9,1,1,341,564,657,683
954,1781,13,0,-1,178,414,417,504
954,1782,8,1,1,368,564,681,683
955,1781,13,0,-1,178,414,417,504
955,1782,8,1,1,368,564,681,683
956,1781,14,0,-1,145,414,385,504
956,1782,8,1,1,394,564,704,683
957,1781,14,0,-1,145,414,385,504
957,1782,8,1,1,394,564,704,683
958,1781,14,0,-1,112,414,354,504
958,1782,7,1,1,421,564,728,683
959,1781,14,0,-1,112,414,354,504
959,1782,7,1,1,421,564,728,683
960,1781,15,0,-1,78,414,323,504
960,1782,7,1,1,447,564,752,683
961,1781,15,0,-1,78,414,323,504
961,1782,7,1,1,447,564,752,683
962,1781,16,0,-1,45,414,291,504
962,1782,6,1,1,474,564,776,683
963,1781,16,0,-1,45,414,291,504
963,1782,6,1,1,474,564,776,683
964,1781,16,0,-1,12,414,260,504
964,1782,6,1,1,501,564,800,683
965,1781,16,0,-1,12,414,260,504
965,1782,6,1,1,501,564,800,683
966,1781,17,0,-1,-20,414,228,504
966,1782,5,1,1,527,564,823,683
967,1781,17,0,-1,-20,414,228,504
967,1782,5,1,1,527,564,823,683
968,1781,18,0,-1,-54,414,197,504
968,1782,5,1,1,554,564,847,683
969,1781,18,0,-1,-54,414,197,504
969,1782,5,1,1,554,564,847,683
970,1781,18,0,-1,-87,414,165,504
970,1782,4,1,1,580,564,871,683
971,1781,18,0,-1,-87,414,165,504
971,1782,4,1,1,580,564,871,683
972,1781,19,0,-1,-120,414,134,504
972,1782,4,1,1,607,564,895,683
973,1781,19,0,-1,-120,414,134,504
973,1782,4,1,1,607,564,895,683
974,1781,20,0,-1,-154,414,103,504
974,1782,3,1,1,633,564,918,683
975,1781,20,0,-1,-154,414,103,504
975,1782,3,1,1,633,564,918,683
976,1782,3,1,1,660,564,942,683
977,1782,3,1,1,660,564,942,683
978,1782,2,1,1,687,564,967,683
979,1782,2,1,1,687,564,967,683
980,1782,2,1,1,713,564,993,683
981,1782,2,1,1,713,564,993,683
982,1782,1,1,1,740,564,1020,683
983,1782,1,1,1,740,564,1020,683
984,1782,1,1,1,766,564,1047,684
985,1782,1,1,1,766,564,1047,684
986,1782,0,1,1,793,564,1073,684
987,1782,0,1,1,793,564,1073,684
988,1782,0,1,1,819,564,1100,684
989,1782,0,1,1,819,564,1100,684
990,1782,0,1,1,846,564,1126,683
991,1782,0,1,1,846,564,1126,683
992,1782,-1,1,1,873,564,1153,683
993,1782,-1,1,1,873,564,1153,683
994,1782,-1,1,1,899,564,1179,683
995,1782,-1,1,1,899,564,1179,683
996,1782,-2,1,1,926,564,1206,683
997,1782,-2,1,1,926,564,1206,683
998,1782,-2,1,1,952,564,1233,683
999,1782,-2,1,1,952,564,1233,683
1000,1782,-3,1,1,977,564,1259,683
1001,1782,-3,1,1,977,564,1259,683
1002,1782,-3,1,1,1001,564,1286,683
1003,1782,-3,1,1,1001,564,1286,683
1004,1782,-4,1,1,1024,564,1312,683
1005,1782,-4,1,1,1024,564,1312,683
1006,1782,-4,1,1,1048,564,1339,683
1007,1782,-4,1,1,1048,564,1339,683
1008,1782,-5,1,1,1072,564,1366,683
1009,1782,-5,1,1,1072,564,1366,683
1010,1782,-5,1,1,1096,564,1392,683
1011,1782,-5,1,1,1096,564,1392,683
1012,1782,-6,1,1,1120,564,1419,683
1013,1782,-6,1,1,1120,564,1419,683
1014,1782,-6,1,1,1143,564,1445,683
1015,1782,-6,1,1,1143,564,1445,683
1016,1782,-7,1,1,1167,564,1472,683
1017,1782,-7,1,1,1167,564,1472,683
1018,1782,-7,1,1,1191,564,1498,683
1019,1782,-7,1,1,1191,564,1498,683
1020,1782,-8,1,1,1215,564,1525,683
1021,1782,-8,1,1,1215,564,1525,683
1022,1782,-8,1,1,1239,564,1552,683
1023,1782,-8,1,1,1239,564,1552,683
1024,1782,-9,1,1,1262,564,1578,683
1025,1782,-9,1,1,1262,564,1578,683
1026,1782,-9,1,1,1286,564,1605,683
1027,1782,-9,1,1,1286,564,1605,683
1028,1782,-10,1,1,1310,564,1631,683
1029,1782,-10,1,1,1310,564,1631,683
1030,1782,-10,1,1,1334,564,1658,683
1031,1782,-10,1,1,1334,564,1658,683
1032,1782,-11,1,1,1358,564,1684,683
1033,1782,-11,1,1,1358,564,1684,683
1034,1782,-11,1,1,1381,564,1711,683
1035,1782,-11,1,1,1381,564,1711,683
1036,1782,-12,1,1,1405,564,1738,683
1037,1782,-12,1,1,1405,564,1738,683
1038,1782,-12,1,1,1429,564,1764,683
1039,1782,-12,1,1,1429,564,1764,683
1040,1782,-13,1,1,1453,564,1791,683
1041,1782,-13,1,1,1453,564,1791,683
1042,1782,-13,1,1,1477,564,1817,683
1043,1782,-13,1,1,1477,564,1817,683
1044,1782,-14,1,1,1500,564,1844,683
1045,1782,-14,1,1,1500,564,1844,683
1046,1782,-14,1,1,1524,564,1870,683
1047,1782,-14,1,1,1524,564,1870,683
1048,1782,-15,1,1,1548,564,1897,683
1049,1782,-15,1,1,1548,564,1897,683
1050,1782,-15,1,1,1572,564,1924,683
1051,1782,-15,1,1,1572,564,1924,683
1052,1782,-16,1,1,1596,564,1950,683
1053,1782,-16,1,1,1596,564,1950,683
1054,1782,-16,1,1,1619,564,1977,683
1055,1782,-16,1,1,1619,564,1977,683
1056,1782,-17,1,1,1643,564,2003,683
1057,1782,-17,1,1,1643,564,2003,683
1058,1782,-17,1,1,1667,564,2030,683
1059,1782,-17,1,1,1667,564,2030,683
1060,1782,-18,1,1,1691,564,2057,683
1061,1782,-18,1,1,1691,564,2057,683
1062,1782,-18,1,1,1714,564,2083,683
1063,1782,-18,1,1,1714,564,2083,683
1064,1782,-19,1,1,1738,564,2110,683
1065,1782,-19,1,1,1738,564,2110,683
1066,1782,-19,1,1,1762,564,2136,683
1067,1782,-19,1,1,1762,564,2136,683
1068,1782,-20,1,1,1786,564,2163,683
1069,1782,-20,1,1,1786,564,2163,683
1216,1783,-20,0,-1,1817,414,2074,504
1217,1783,-20,0,-1,1817,414,2074,504
1218,1783,-19,0,-1,1792,414,2048,504
1219,1783,-19,0,-1,1792,414,2048,504
1220,1783,-19,0,-1,1768,414,2022,504
1221,1783,-19,0,-1,1768,414,2022,504
1222,1783,-18,0,-1,1743,414,1996,504
1223,1783,-18,0,-1,1743,414,1996,504
1224,1783,-18,0,-1,1718,414,1970,504
1225,1783,-18,0,-1,1718,414,1970,504
1226,1783,-17,0,-1,1694,414,1944,504
1227,1783,-17,0,-1,1694,414,1944,504
1228,1783,-17,0,-1,1669,414,1918,504
1229,1783,-17,0,-1,1669,414,1918,504
1230,1783,-16,0,-1,1645,414,1892,504
1231,1783,-16,0,-1,1645,414,1892,504
1232,1783,-15,0,-1,1620,414,1866,504
1233,1783,-15,0,-1,1620,414,1866,504
1234,1783,-15,0,-1,1595,414,1840,504
1235,1783,-15,0,-1,1595,414,1840,504
1236,1783,-14,0,-1,1571,414,1814,504
1237,1783,-14,0,-1,1571,414,1814,504
1238,1783,-14,0,-1,1546,414,1787,504
1239,1783,-14,0,-1,1546,414,1787,504
1240,1783,-13,0,-1,1522,414,1761,504
1241,1783,-13,0,-1,1522,414,1761,504
1242,1783,-13,0,-1,1497,414,1735,504
1243,1783,-13,0,-1,1497,414,1735,504
1244,1783,-12,0,-1,1472,414,1709,504
1245,1783,-12,0,-1,1472,414,1709,504
1246,1783,-12,0,-1,1448,414,1683,504
1247,1783,-12,0,-1,1448,414,1683,504
1248,1783,-11,0,-1,1423,414,1657,504
1249,1783,-11,0,-1,1423,414,1657,504
1250,1783,-11,0,-1,1399,414,1631,504
1251,1783,-11,0,-1,1399,414,1631,504
1252,1783,-10,0,-1,1374,414,1605,504
1253,1783,-10,0,-1,1374,414,1605,504
1254,1783,-10,0,-1,1349,414,1579,504
1255,1783,-10,0,-1,1349,414,1579,504
1256,1783,-9,0,-1,1325,414,1553,504
1257,1783,-9,0,-1,1325,414,1553,504
1258,1783,-9,0,-1,1300,414,1527,504
1259,1783,-9,0,-1,1300,414,1527,504
1260,1783,-8,0,-1,1276,414,1501,504
1261,1783,-8,0,-1,1276,414,1501,504
1262,1783,-8,0,-1,1251,414,1475,504
1263,1783,-8,0,-1,1251,414,1475,504
1264,1783,-7,0,-1,1226,414,1449,504
1265,1783,-7,0,-1,1226,414,1449,504
1266,1783,-7,0,-1,1202,414,1423,504
1267,1783,-7,0,-1,1202,414,1423,504
1268,1783,-6,0,-1,1177,414,1397,504
1269,1783,-6,0,-1,1177,414,1397,504
1270,1783,-6,0,-1,1153,414,1370,504
1271,1783,-6,0,-1,1153,414,1370,504
1272,1783,-5,0,-1,1128,414,1344,504
1273,1783,-5,0,-1,1128,414,1344,504
1274,1783,-5,0,-1,1103,414,1318,504
1275,1783,-5,0,-1,1103,414,1318,504
1276,1783,-4,0,-1,1079,414,1292,504
1277,1783,-4,0,-1,1079,414,1292,504
1278,1783,-4,0,-1,1054,414,1266,504
1279,1783,-4,0,-1,1054,414,1266,504
1280,1783,-3,0,-1,1030,414,1240,504
1281,1783,-3,0,-1,1030,414,1240,504
1282,1783,-3,0,-1,1005,414,1214,504
1283,1783,-3,0,-1,1005,414,1214,504
1284,1783,-2,0,-1,980,414,1188,504
1285,1783,-2,0,-1,980,414,1188,504
1286,1783,-1,0,-1,956,414,1162,504
1287,1783,-1,0,-1,956,414,1162,504
1288,1783,-1,0,-1,930,414,1136,504
1289,1783,-1,0,-1,930,414,1136,504
1290,1783,0,0,-1,903,414,1110,504
1291,1783,0,0,-1,903,414,1110,504
1292,1783,0,0,-1,877,414,1084,504
1293,1783,0,0,-1,877,414,1084,504
1294,1783,0,0,-1,851,414,1058,504
1295,1783,0,0,-1,851,414,1058,504
1296,1783,0,0,-1,825,414,1032,504
1297,1783,0,0,-1,825,414,1032,504
1298,1783,1,0,-1,799,414,1006,504
1299,1783,1,0,-1,799,414,1006,504
1300,1783,1,0,-1,773,414,979,504
1301,1783,1,0,-1,773,414,979,504
1302,1783,2,0,-1,747,414,954,504
1303,1783,2,0,-1,747,414,954,504
1304,1783,2,0,-1,721,414,929,504
1305,1783,2,0,-1,721,414,929,504
1306,1783,3,0,-1,695,414,905,504
1307,1783,3,0,-1,695,414,905,504
1308,1783,3,0,-1,669,414,880,504
1309,1783,3,0,-1,669,414,880,504
1310,1783,4,0,-1,643,414,855,504
1311,1783,4,0,-1,643,414,855,504
1312,1783,4,0,-1,617,414,831,504
1313,1783,4,0,-1,617,414,831,504
1314,1783,5,0,-1,591,414,806,504
1315,1783,5,0,-1,591,414,806,504
1316,1783,5,0,-1,565,414,782,504
1317,1783,5,0,-1,565,414,782,504
1318,1783,6,0,-1,539,414,757,504
1319,1783,6,0,-1,539,414,757,504
1320,1783,6,0,-1,513,414,732,504
1321,1783,6,0,-1,513,414,732,504
1322,1783,7,0,-1,486,414,708,504
1323,1783,7,0,-1,486,414,708,504
1324,1783,7,0,-1,460,414,683,504
1325,1783,7,0,-1,460,414,683,504
1326,1783,8,0,-1,434,414,659,504
1327,1783,8,0,-1,434,414,659,504
1328,1783,8,0,-1,408,414,634,504
1329,1783,8,0,-1,408,414,634,504
1330,1783,9,0,-1,382,414,609,504
1331,1783,9,0,-1,382,414,609,504
1332,1783,9,0,-1,356,414,585,504
1333,1783,9,0,-1,356,414,585,504
1334,1783,10,0,-1,330,414,560,504
1335,1783,10,0,-1,330,414,560,504
1336,1783,10,0,-1,304,414,536,504
1337,1783,10,0,-1,304,414,536,504
1338,1783,11,0,-1,278,414,511,504
1339,1783,11,0,-1,278,414,511,504
1340,1783,12,0,-1,252,414,486,504
1341,1783,12,0,-1,252,414,486,504
1342,1783,12,0,-1,226,414,462,504
1343,1783,12,0,-1,226,414,462,504
1344,1783,13,0,-1,200,414,437,504
1345,1783,13,0,-1,200,414,437,504
1346,1783,13,0,-1,174,414,413,504
1347,1783,13,0,-1,174,414,413,504
1348,1783,14,0,-1,148,414,388,504
1349,1783,14,0,-1,148,414,388,504
1350,1783,14,0,-1,122,414,363,504
1351,1783,14,0,-1,122,414,363,504
1352,1783,15,0,-1,96,414,339,504
1353,1783,15,0,-1,96,414,339,504
1354,1783,15,0,-1,69,414,314,504
1355,1783,15,0,-1,69,414,314,504
1356,1783,16,0,-1,43,414,290,504
1357,1783,16,0,-1,43,414,290,504
1358,1783,16,0,-1,17,414,265,504
1359,1783,16,0,-1,17,414,265,504
1360,1783,17,0,-1,-8,414,240,504
1361,1783,17,0,-1,-8,414,240,504
1362,1783,17,0,-1,-34,414,216,504
1363,1783,17,0,-1,-34,414,216,504
1364,1783,18,0,-1,-60,414,191,504
1365,1783,18,0,-1,-60,414,191,504
1366,1783,18,0,-1,-86,414,167,504
1367,1783,18,0,-1,-86,414,167,504
1368,1783,19,0,-1,-112,414,142,504
1368,1784,-20,1,-1,1805,396,2184,515
1369,1783,19,0,-1,-112,414,142,504
1369,1784,-20,1,-1,1805,396,2184,515
1370,1783,19,0,-1,-138,414,117,504
1370,1784,-19,1,-1,1773,396,2149,515
1371,1783,19,0,-1,-138,414,117,504
1371,1784,-19,1,-1,1773,396,2149,515
1372,1783,20,0,-1,-164,414,93,504
1372,1784,-19,1,-1,1741,396,2113,515
1373,1783,20,0,-1,-164,414,93,504
1373,1784,-19,1,-1,1741,396,2113,515
1374,1784,-18,1,-1,1710,396,2078,515
1375,1784,-18,1,-1,1710,396,2078,515
1376,1784,-17,1,-1,1678,396,2043,515
1377,1784,-17,1,-1,1678,396,2043,515
1378,1784,-17,1,-1,1647,396,2007,515
1379,1784,-17,1,-1,1647,396,2007,515
1380,1784,-16,1,-1,1615,396,1972,515
1381,1784,-16,1,-1,1615,396,1972,515
1382,1784,-15,1,-1,1583,396,1937,515
1383,1784,-15,1,-1,1583,396,1937,515
1384,1784,-15,1,-1,1552,396,1901,515
1385,1784,-15,1,-1,1552,396,1901,515
1386,1784,-14,1,-1,1520,396,1866,515
1387,1784,-14,1,-1,1520,396,1866,515
1388,1784,-13,1,-1,1489,396,1831,515
1389,1784,-13,1,-1,1489,396,1831,515
1390,1784,-13,1,-1,1457,396,1795,515
1391,1784,-13,1,-1,1457,396,1795,515
1392,1784,-12,1,-1,1425,396,1760,515
1393,1784,-12,1,-1,1425,396,1760,515
1394,1784,-11,1,-1,1394,396,1725,515
1395,1784,-11,1,-1,1394,396,1725,515
1396,1784,-11,1,-1,1362,396,1689,515
1397,1784,-11,1,-1,1362,396,1689,515
1398,1784,-10,1,-1,1330,396,1654,515
1399,1784,-10,1,-1,1330,396,1654,515
1400,1784,-9,1,-1,1299,396,1619,515
1401,1784,-9,1,-1,1299,396,1619,515
1402,1784,-9,1,-1,1267,396,1584,515
1403,1784,-9,1,-1,1267,396,1584,515
1404,1784,-8,1,-1,1236,396,1548,515
1405,1784,-8,1,-1,1236,396,1548,515
1406,1784,-7,1,-1,1204,396,1513,515
1407,1784,-7,1,-1,1204,396,1513,515
1408,1784,-7,1,-1,1172,396,1478,515
1409,1784,-7,1,-1,1172,396,1478,515
1410,1784,-6,1,-1,1141,396,1442,515
1411,1784,-6,1,-1,1141,396,1442,515
1412,1784,-5,1,-1,1109,396,1407,515
1413,1784,-5,1,-1,1109,396,1407,515
1414,1784,-5,1,-1,1078,396,1372,515
1415,1784,-5,1,-1,1078,396,1372,515
1416,1784,-4,1,-1,1046,396,1336,515
1417,1784,-4,1,-1,1046,396,1336,515
1418,1784,-3,1,-1,1014,396,1301,515
1419,1784,-3,1,-1,1014,396,1301,515
1420,1784,-3,1,-1,983,396,1266,515
1421,1784,-3,1,-1,983,396,1266,515
1422,1784,-2,1,-1,950,396,1230,515
1423,1784,-2,1,-1,950,396,1230,515
1424,1784,-1,1,-1,915,396,1195,515
1425,1784,-1,1,-1,915,396,1195,515
1426,1784,-1,1,-1,879,396,1160,515
1427,1784,-1,1,-1,879,396,1160,515
1428,1784,0,1,-1,844,395,1125,514
1429,1784,0,1,-1,844,395,1125,514
1430,1784,0,1,-1,809,395,1089,515
1431,1784,0,1,-1,809,395,1089,515
1432,1784,0,1,-1,773,396,1054,515
1433,1784,0,1,-1,773,396,1054,515
1434,1784,1,1,-1,738,396,1018,515
1435,1784,1,1,-1,738,396,1018,515
1436,1784,2,1,-1,703,396,983,515
1437,1784,2,1,-1,703,396,983,515
1438,1784,2,1,-1,668,396,949,515
1439,1784,2,1,-1,668,396,949,515
1440,1784,3,1,-1,632,396,917,515
1441,1784,3,1,-1,632,396,917,515
1442,1784,4,1,-1,597,396,886,515
1443,1784,4,1,-1,597,396,886,515
1444,1784,4,1,-1,562,396,854,515
1445,1784,4,1,-1,562,396,854,515
1446,1784,5,1,-1,526,396,823,515
1447,1784,5,1,-1,526,396,823,515
1448,1784,6,1,-1,491,396,791,515
1449,1784,6,1,-1,491,396,791,515
1450,1784,6,1,-1,456,396,759,515
1451,1784,6,1,-1,456,396,759,515
1452,1784,7,1,-1,420,396,728,515
1453,1784,7,1,-1,420,396,728,515
1454,1784,8,1,-1,385,396,696,515
1455,1784,8,1,-1,385,396,696,515
1456,1784,8,1,-1,350,396,664,515
1457,1784,8,1,-1,350,396,664,515
1458,1784,9,1,-1,314,396,633,515
1459,1784,9,1,-1,314,396,633,515
1460,1784,10,1,-1,279,396,601,515
1461,1784,10,1,-1,279,396,601,515
1462,1784,10,1,-1,244,396,570,515
1463,1784,10,1,-1,244,396,570,515
1464,1784,11,1,-1,208,396,538,515
1465,1784,11,1,-1,208,396,538,515
1466,1784,12,1,-1,173,396,506,515
1467,1784,12,1,-1,173,396,506,515
1468,1784,12,1,-1,138,396,475,515
1469,1784,12,1,-1,138,396,475,515
1470,1784,13,1,-1,102,396,443,515
1471,1784,13,1,-1,102,396,443,515
1472,1784,14,1,-1,67,396,412,515
1473,1784,14,1,-1,67,396,412,515
1474,1784,14,1,-1,32,396,380,515
1475,1784,14,1,-1,32,396,380,515
1476,1784,15,1,-1,-2,396,348,515
1477,1784,15,1,-1,-2,396,348,515
1478,1784,16,1,-1,-38,396,317,515
1479,1784,16,1,-1,-38,396,317,515
1480,1784,16,1,-1,-73,396,285,515
1481,1784,16,1,-1,-73,396,285,515
1482,1784,17,1,-1,-108,396,253,515
1483,1784,17,1,-1,-108,396,253,515
1484,1784,18,1,-1,-144,396,222,515
1485,1784,18,1,-1,-144,396,222,515
1486,1784,18,1,-1,-179,396,190,515
1487,1784,18,1,-1,-179,396,190,515
1488,1784,19,1,-1,-214,396,159,515
1489,1784,19,1,-1,-214,396,159,515
1490,1784,20,1,-1,-250,396,127,515
1491,1784,20,1,-1,-250,396,127,515
1594,1785,19,0,1,-144,575,111,665
1595,1785,19,0,1,-144,575,111,665
1596,1785,19,0,1,-115,575,139,665
1597,1785,19,0,1,-115,575,139,665
1598,1785,18,0,1,-85,575,167,665
1599,1785,18,0,1,-85,575,167,665
1600,1785,18,0,1,-56,575,195,665
1601,1785,18,0,1,-56,575,195,665
1602,1785,17,0,1,-26,575,223,665
1603,1785,17,0,1,-26,575,223,665
1604,1785,16,0,1,2,575,251,665
1605,1785,16,0,1,2,575,251,665
1606,1785,16,0,1,32,575,278,665
1607,1785,16,0,1,32,575,278,665
1608,1785,15,0,1,61,575,306,665
1609,1785,15,0,1,61,575,306,665
1610,1785,15,0,1,91,575,334,665
1611,1785,15,0,1,91,575,334,665
1612,1785,14,0,1,120,575,362,665
1613,1785,14,0,1,120,575,362,665
1614,1785,14,0,1,150,575,390,665
1615,1785,14,0,1,150,575,390,665
1616,1785,13,0,1,179,575,418,665
1617,1785,13,0,1,179,575,418,665
1618,1785,12,0,1,209,575,446,665
1619,1785,12,0,1,209,575,446,665
1620,1785,12,0,1,238,575,474,665
1621,1785,12,0,1,238,575,474,665
1622,1785,11,0,1,268,575,501,665
1623,1785,11,0,1,268,575,501,665
1624,1785,11,0,1,297,575,529,665
1625,1785,11,0,1,297,575,529,665
1626,1785,10,0,1,327,575,557,665
1627,1785,10,0,1,327,575,557,665
1628,1785,9,0,1,356,575,585,665
1629,1785,9,0,1,356,575,585,665
1630,1785,9,0,1,386,575,613,665
1631,1785,9,0,1,386,575,613,665
1632,1785,8,0,1,415,575,641,665
1633,1785,8,0,1,415,575,641,665
1634,1785,8,0,1,445,575,669,665
1635,1785,8,0,1,445,575,669,665
1636,1785,7,0,1,475,575,696,665
1637,1785,7,0,1,475,575,696,665
1638,1785,7,0,1,504,575,724,665
1639,1785,7,0,1,504,575,724,665
1640,1785,6,0,1,534,575,752,665
1641,1785,6,0,1,534,575,752,665
1642,1785,5,0,1,563,575,780,665
1643,1785,5,0,1,563,575,780,665
1644,1785,5,0,1,593,575,808,665
1645,1785,5,0,1,593,575,808,665
1646,1785,4,0,1,622,575,836,665
1647,1785,4,0,1,622,575,836,665
1648,1785,4,0,1,652,575,864,665
1649,1785,4,0,1,652,575,864,665
1650,1785,3,0,1,681,575,892,665
1651,1785,3,0,1,681,575,892,665
1652,1785,2,0,1,711,575,919,665
1653,1785,2,0,1,711,575,919,665
1654,1785,2,0,1,740,575,947,665
1655,1785,2,0,1,740,575,947,665
1656,1785,1,0,1,770,575,976,665
1657,1785,1,0,1,770,575,976,665
1658,1785,1,0,1,799,575,1006,665
1659,1785,1,0,1,799,575,1006,665
1660,1785,0,0,1,829,575,1035,665
1661,1785,0,0,1,829,575,1035,665
1662,1785,0,0,1,858,575,1065,665
1663,1785,0,0,1,858,575,1065,665
1664,1785,0,0,1,888,575,1094,665
1665,1785,0,0,1,888,575,1094,665
1666,1785,-1,0,1,917,575,1124,665
1667,1785,-1,0,1,917,575,1124,665
1668,1785,-1,0,1,947,575,1153,665
1669,1785,-1,0,1,947,575,1153,665
1670,1785,-2,0,1,975,575,1183,665
1671,1785,-2,0,1,975,575,1183,665
1672,1785,-2,0,1,1003,575,1212,665
1673,1785,-2,0,1,1003,575,1212,665
1674,1785,-3,0,1,1031,575,1242,665
1674,1786,20,1,1,-255,564,122,683
1675,1785,-3,0,1,1031,575,1242,665
1675,1786,20,1,1,-255,564,122,683
1676,1785,-4,0,1,1059,575,1271,665
1676,1786,19,1,1,-218,564,155,683
1677,1785,-4,0,1,1059,575,1271,665
1677,1786,19,1,1,-218,564,155,683
1678,1785,-4,0,1,1087,575,1301,665
1678,1786,18,1,1,-181,564,189,683
1679,1785,-4,0,1,1087,575,1301,665
1679,1786,18,1,1,-181,564,189,683
1680,1785,-5,0,1,1115,575,1330,665
1680,1786,18,1,1,-144,564,222,683
1681,1785,-5,0,1,1115,575,1330,665
1681,1786,18,1,1,-144,564,222,683
1682,1785,-5,0,1,1143,575,1360,665
1682,1786,17,1,1,-106,564,255,683
1683,1785,-5,0,1,1143,575,1360,665
1683,1786,17,1,1,-106,564,255,683
1684,1785,-6,0,1,1171,575,1389,665
1684,1786,16,1,1,-69,564,289,683
1685,1785,-6,0,1,1171,575,1389,665
1685,1786,16,1,1,-69,564,289,683
1686,1785,-7,0,1,1198,575,1419,665
1686,1786,16,1,1,-32,564,322,683
1687,1785,-7,0,1,1198,575,1419,665
1687,1786,16,1,1,-32,564,322,683
1688,1785,-7,0,1,1226,575,1448,665
1688,1786,15,1,1,4,564,355,683
1689,1785,-7,0,1,1226,575,1448,665
1689,1786,15,1,1,4,564,355,683
1690,1785,-8,0,1,1254,575,1478,665
1690,1786,14,1,1,41,564,388,683
1691,1785,-8,0,1,1254,575,1478,665
1691,1786,14,1,1,41,564,388,683
1692,1785,-8,0,1,1282,575,1508,665
1692,1786,13,1,1,78,564,422,683
1693,1785,-8,0,1,1282,575,1508,665
1693,1786,13,1,1,78,564,422,683
1694,1785,-9,0,1,1310,575,1537,665
1694,1786,13,1,1,115,564,455,683
1695,1785,-9,0,1,1310,575,1537,665
1695,1786,13,1,1,115,564,455,683
1696,1785,-10,0,1,1338,575,1567,665
1696,1786,12,1,1,153,564,488,683
1697,1785,-10,0,1,1338,575,1567,665
1697,1786,12,1,1,153,564,488,683
1698,1785,-10,0,1,1366,575,1596,665
1698,1786,11,1,1,190,564,521,683
1699,1785,-10,0,1,1366,575,1596,665
1699,1786,11,1,1,190,564,521,683
1700,1785,-11,0,1,1393,575,1626,665
1700,1786,11,1,1,227,564,555,683
1701,1785,-11,0,1,1393,575,1626,665
1701,1786,11,1,1,227,564,555,683
1702,1785,-11,0,1,1421,575,1655,665
1702,1786,10,1,1,264,564,588,683
1703,1785,-11,0,1,1421,575,1655,665
1703,1786,10,1,1,264,564,588,683
1704,1785,-12,0,1,1449,575,1685,665
1704,1786,9,1,1,301,564,621,683
1705,1785,-12,0,1,1449,575,1685,665
1705,1786,9,1,1,301,564,621,683
1706,1785,-12,0,1,1477,575,1714,665
1706,1786,9,1,1,338,564,654,683
1707,1785,-12,0,1,1477,575,1714,665
1707,1786,9,1,1,338,564,654,683
1708,1785,-13,0,1,1505,575,1744,665
1708,1786,8,1,1,376,564,688,683
1709,1785,-13,0,1,1505,575,1744,665
1709,1786,8,1,1,376,564,688,683
1710,1785,-14,0,1,1533,575,1773,665
1710,1786,7,1,1,413,564,721,683
1711,1785,-14,0,1,1533,575,1773,665
1711,1786,7,1,1,413,564,721,683
1712,1785,-14,0,1,1561,575,1803,665
1712,1786,6,1,1,450,564,754,683
1713,1785,-14,0,1,1561,575,1803,665
1713,1786,6,1,1,450,564,754,683
1714,1785,-15,0,1,1589,575,1832,665
1714,1786,6,1,1,487,564,787,683
1715,1785,-15,0,1,1589,575,1832,665
1715,1786,6,1,1,487,564,787,683
1716,1785,-15,0,1,1616,575,1862,665
1716,1786,5,1,1,524,564,821,683
1717,1785,-15,0,1,1616,575,1862,665
1717,1786,5,1,1,524,564,821,683
1718,1785,-16,0,1,1644,575,1891,665
1718,1786,4,1,1,561,564,854,683
1719,1785,-16,0,1,1644,575,1891,665
1719,1786,4,1,1,561,564,854,683
1720,1785,-17,0,1,1672,575,1921,665
1720,1786,4,1,1,599,564,887,683
1721,1785,-17,0,1,1672,575,1921,665
1721,1786,4,1,1,599,564,887,683
1722,1785,-17,0,1,1700,575,1950,665
1722,1786,3,1,1,636,564,921,683
1723,1785,-17,0,1,1700,575,1950,665
1723,1786,3,1,1,636,564,921,683
1724,1785,-18,0,1,1728,575,1980,665
1724,1786,2,1,1,673,564,954,683
1725,1785,-18,0,1,1728,575,1980,665
1725,1786,2,1,1,673,564,954,683
1726,1785,-18,0,1,1756,575,2009,665
1726,1786,2,1,1,710,564,990,683
1727,1785,-18,0,1,1756,575,2009,665
1727,1786,2,1,1,710,564,990,683
1728,1785,-19,0,1,1784,575,2039,665
1728,1786,1,1,1,747,564,1027,683
1729,1785,-19,0,1,1784,575,2039,665
1729,1786,1,1,1,747,564,1027,683
1730,1785,-20,0,1,1811,575,2068,665
1730,1786,0,1,1,784,564,1065,684
1731,1785,-20,0,1,1811,575,2068,665
1731,1786,0,1,1,784,564,1065,684
1732,1785,-20,0,1,1839,575,2098,665
1732,1786,0,1,1,821,564,1102,684
1733,1785,-20,0,1,1839,575,2098,665
1733,1786,0,1,1,821,564,1102,684
1734,1786,0,1,1,859,564,1139,683
1735,1786,0,1,1,859,564,1139,683
1736,1786,-1,1,1,896,564,1176,683
1737,1786,-1,1,1,896,564,1176,683
1738,1786,-2,1,1,933,564,1213,683
1739,1786,-2,1,1,933,564,1213,683
